ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E10000023,94.5522388059702,92.4023154848046,1340,1382,2018/2019,Q3,2,0
E06000015,92.0193470374849,88.4484711211778,827,883,2018/2019,Q3,2,0
E06000016,93.9418416801293,91.4075286415712,1238,1222,2018/2019,Q3,2,0
E06000017,97.7777777777778,95.2941176470588,90,85,2018/2019,Q3,2,0
E06000018,89.4428152492669,85.3372434017595,1023,1023,2018/2019,Q3,2,0
E10000007,96.1950696677385,95.1014349332014,1866,2021,2018/2019,Q3,2,0
E10000018,97.8820835718374,95.6882255389718,1747,1809,2018/2019,Q3,2,0
E10000019,94.6323134728932,88.550026752274,1863,1869,2018/2019,Q3,2,0
E10000021,95.4181494661922,90.8344141807177,2248,2313,2018/2019,Q3,2,0
E10000024,94.7491795593061,93.4099955771782,2133,2261,2018/2019,Q3,2,0
E06000019,91.8181818181818,94.1588785046729,440,428,2018/2019,Q3,2,0
E06000020,95.1492537313433,91.5708812260536,536,522,2018/2019,Q3,2,0
E06000021,93.6507936507937,90.8990011098779,882,901,2018/2019,Q3,2,0
E06000051,95.0773558368495,93.6386768447837,711,786,2018/2019,Q3,2,0
E08000025,89.2303848075962,86.2799906825064,4002,4293,2018/2019,Q3,2,0
E08000026,91.1149825783972,87.6798561151079,1148,1112,2018/2019,Q3,2,0
E08000027,94.8275862068966,94.0042826552463,928,934,2018/2019,Q3,2,0
E08000028,92.3817863397548,88.7298747763864,1142,1118,2018/2019,Q3,2,0
E08000029,92.4914675767918,90.2479338842975,586,605,2018/2019,Q3,2,0
E08000030,94.8921679909194,92.4064171122995,881,935,2018/2019,Q3,2,0
E08000031,91.6289592760181,87.9432624113475,884,846,2018/2019,Q3,2,0
E10000028,94.7821924365725,92.2298850574713,2089,2175,2018/2019,Q3,2,0
E10000031,93.5672514619883,93.8931297709924,1539,1572,2018/2019,Q3,2,0
E10000034,94.4333996023857,92.3927178153446,1509,1538,2018/2019,Q3,2,0
E06000031,91.3165266106443,86.6385372714487,714,711,2018/2019,Q3,2,0
E06000032,87.4701670644391,81.6104461371056,838,919,2018/2019,Q3,2,0
E06000033,91.4285714285714,91.6211293260474,525,549,2018/2019,Q3,2,0
E06000034,91.2337662337662,90.5296950240771,616,623,2018/2019,Q3,2,0
E06000055,96.745027124774,92.7689594356261,553,567,2018/2019,Q3,2,0
E06000056,96.0886571056063,94.944512946979,767,811,2018/2019,Q3,2,0
E10000003,94.2733657482442,91.2737127371274,1851,1845,2018/2019,Q3,2,0
E10000012,94.5390898483081,91.5353867857983,4285,4253,2018/2019,Q3,2,0
E10000015,90.6602708803612,90.0137174211248,3544,3645,2018/2019,Q3,2,0
E10000020,94.449715370019,92.8571428571429,2108,2226,2018/2019,Q3,2,0
E10000029,94.9740932642487,93.5351462288353,1930,1949,2018/2019,Q3,2,0
E09000002,89.3258426966292,84.1131664853101,890,919,2018/2019,Q3,2,0
E09000003,87.8884462151394,83.4498834498835,1255,1287,2018/2019,Q3,2,0
E09000004,90.7734056987788,88.6274509803922,737,765,2018/2019,Q3,2,0
E09000005,88.7959866220736,83.4188034188034,1196,1170,2018/2019,Q3,2,0
E09000006,93.868349864743,90.1923076923077,1109,1040,2018/2019,Q3,2,0
E09000007,85.7357357357357,79.7527047913447,666,647,2018/2019,Q3,2,0
E09000008,86.3567073170732,80.3506208911614,1312,1369,2018/2019,Q3,2,0
E09000009,89.2512972572276,80.2919708029197,1349,1370,2018/2019,Q3,2,0
E09000010,87.3140857392826,80.8173477898249,1143,1199,2018/2019,Q3,2,0
E09000011,90.185676392573,83.3333333333333,1131,1128,2018/2019,Q3,2,0
E09000012,77.1006463527239,74.9766573295985,1083,1071,2018/2019,Q3,2,0
E09000013,83.7931034482759,74.3548387096774,580,620,2018/2019,Q3,2,0
E09000014,84.3313373253493,79.8561151079137,1002,973,2018/2019,Q3,2,0
E09000015,87.513691128149,85.4241338112306,913,837,2018/2019,Q3,2,0
E09000016,92.3963133640553,87.5706214689266,868,885,2018/2019,Q3,2,0
E09000017,90.5444126074499,83.1219512195122,1047,1025,2018/2019,Q3,2,0
E09000018,89.0551917680075,80.9705042816365,1069,1051,2018/2019,Q3,2,0
E09000019,86.0927152317881,81.5977175463623,755,701,2018/2019,Q3,2,0
E09000020,83.2752613240418,69.9658703071672,574,586,2018/2019,Q3,2,0
E09000021,90.9565217391304,88.64,575,625,2018/2019,Q3,2,0
E09000022,88.597210828548,80.8398950131234,1219,1143,2018/2019,Q3,2,0
E09000023,89.1339869281046,84.3463780183181,1224,1201,2018/2019,Q3,2,0
E09000024,89.2141756548536,81.9423368740516,649,659,2018/2019,Q3,2,0
E09000025,88.3814640698456,84.4429347826087,1489,1472,2018/2019,Q3,2,0
E09000026,87.7295492487479,82.8235294117647,1198,1275,2018/2019,Q3,2,0
E09000027,89.2682926829268,84.7113884555382,615,641,2018/2019,Q3,2,0
E09000028,89.1025641025641,82.0610687022901,1092,1048,2018/2019,Q3,2,0
E09000029,91.6802610114192,87.7300613496933,613,652,2018/2019,Q3,2,0
E09000030,92.7404718693285,87.8682842287695,1102,1154,2018/2019,Q3,2,0
E09000031,89.0119250425894,82.8571428571429,1174,1120,2018/2019,Q3,2,0
E09000032,89.2741935483871,83.834281072299,1240,1231,2018/2019,Q3,2,0
E09000033,83.8495575221239,71.5808170515098,452,563,2018/2019,Q3,2,0
E06000035,94.3396226415094,92.8738317757009,901,856,2018/2019,Q3,2,0
E06000036,94.9554896142433,92.797783933518,337,361,2018/2019,Q3,2,0
E06000037,97.5062344139651,94.2857142857143,401,385,2018/2019,Q3,2,0
E06000038,92.2190201729107,88.8571428571429,694,700,2018/2019,Q3,2,0
E06000039,93.2263814616756,89.0701468189233,561,613,2018/2019,Q3,2,0
E06000040,95.0934579439252,93.1506849315068,428,438,2018/2019,Q3,2,0
E06000041,94.973544973545,94.0568475452196,378,387,2018/2019,Q3,2,0
E06000042,96.4247020585049,90.9766454352442,923,942,2018/2019,Q3,2,0
E06000043,92,86.5439093484419,650,706,2018/2019,Q3,2,0
E06000044,94.5945945945946,93.0508474576271,592,590,2018/2019,Q3,2,0
E06000045,93.8209331651955,90.8060453400504,793,794,2018/2019,Q3,2,0
E06000046,91.6923076923077,85.2941176470588,325,306,2018/2019,Q3,2,0
E10000002,94.6350592638802,93.2192231731402,1603,1519,2018/2019,Q3,2,0
E10000011,93.0807248764415,92.3785594639866,1214,1194,2018/2019,Q3,2,0
E10000014,95.3184065135214,93.491124260355,3439,3549,2018/2019,Q3,2,0
E10000016,94.1970310391363,92.2112802148612,4446,4468,2018/2019,Q3,2,0
E10000025,95.9914484233031,92.69889224572,1871,1986,2018/2019,Q3,2,0
E10000030,90.818421824582,84.6833998859099,3409,3506,2018/2019,Q3,2,0
E10000032,95.2893674293405,93.5672514619883,2229,2223,2018/2019,Q3,2,0
E06000022,95.6967213114754,94.9494949494949,488,495,2018/2019,Q3,2,0
E06000023,93.0434782608696,90.1417525773196,1495,1552,2018/2019,Q3,2,0
E06000024,96.6336633663366,94.1947565543071,505,534,2018/2019,Q3,2,0
E06000025,96.5303593556382,94.7696139476962,807,803,2018/2019,Q3,2,0
E06000026,96.7168262653899,96.0053262316911,731,751,2018/2019,Q3,2,0
E06000027,95.5621301775148,92.3566878980892,338,314,2018/2019,Q3,2,0
E06000030,92.6605504587156,93.7748344370861,763,755,2018/2019,Q3,2,0
E06000052,95.1463790446841,92.8518791451732,1298,1357,2018/2019,Q3,2,0
E06000054,96.0603520536463,94.6528332003192,1193,1253,2018/2019,Q3,2,0
E10000008,94.4177671068427,93.0898876404495,1666,1780,2018/2019,Q3,2,0
E10000013,92.5595238095238,92.7774515560775,1680,1703,2018/2019,Q3,2,0
E10000027,94.7530864197531,93.0127723516153,1296,1331,2018/2019,Q3,2,0
E06000059,96.1869618696187,94.201030927835,813,776,2018/2019,Q3,2,0
E06000001,96.4444444444445,91.4396887159533,225,257,2018/2019,Q4,3,0
E06000002,93.2059447983015,92.1971252566735,471,487,2018/2019,Q4,3,0
E06000003,94.2028985507246,94.9152542372881,345,354,2018/2019,Q4,3,0
E06000004,95.0884086444008,95.6190476190476,509,525,2018/2019,Q4,3,0
E06000005,95.5223880597015,93.3852140077821,268,257,2018/2019,Q4,3,0
E06000047,96.6859983429992,97.6669348350764,1207,1243,2018/2019,Q4,3,0
E08000021,93.9432989690722,92.2147651006711,776,745,2018/2019,Q4,3,0
E08000022,95.3703703703704,96.3157894736842,540,570,2018/2019,Q4,3,0
E08000023,97.3118279569893,93.1547619047619,372,336,2018/2019,Q4,3,0
E08000024,95.0617283950617,83.7483617300131,648,763,2018/2019,Q4,3,0
E08000037,90.4,87.3563218390805,500,522,2018/2019,Q4,3,0
E06000057,95.7163958641063,96.1643835616439,677,730,2018/2019,Q4,3,0
E06000006,93.2352941176471,90.9326424870466,340,386,2018/2019,Q4,3,0
E06000007,93.6538461538462,94.8051948051948,520,539,2018/2019,Q4,3,0
E06000008,93.6293436293436,91.1340206185567,518,485,2018/2019,Q4,3,0
E06000009,95.2153110047847,92.3857868020305,418,394,2018/2019,Q4,3,0
E06000049,95.7189901207464,93.3982683982684,911,924,2018/2019,Q4,3,0
E06000050,92.2107674684994,91.5754923413567,873,914,2018/2019,Q4,3,0
E08000001,94.9267192784668,92.4887892376682,887,892,2018/2019,Q4,3,0
E08000002,86.8475991649269,85.6127886323268,479,563,2018/2019,Q4,3,0
E08000003,91.5428571428571,86.8869936034115,1750,1876,2018/2019,Q4,3,0
E08000004,95.6403269754768,92.6017262638718,734,811,2018/2019,Q4,3,0
E08000005,91.5697674418605,90.5277401894452,688,739,2018/2019,Q4,3,0
E08000006,89.493670886076,90.537084398977,790,782,2018/2019,Q4,3,0
E08000007,95.7627118644068,94.1597139451728,826,839,2018/2019,Q4,3,0
E08000008,92.9447852760736,89.1701828410689,652,711,2018/2019,Q4,3,0
E08000009,94.3333333333334,95.4619124797407,600,617,2018/2019,Q4,3,0
E08000010,95.1821386603995,96.3302752293578,851,872,2018/2019,Q4,3,0
E08000011,90.7721280602637,91.0815939278937,531,527,2018/2019,Q4,3,0
E08000012,90.2635431918009,89.819944598338,1366,1444,2018/2019,Q4,3,0
E08000013,92.827868852459,88.7661141804788,488,543,2018/2019,Q4,3,0
E08000014,88.7772194304858,86.1337683523654,597,613,2018/2019,Q4,3,0
E08000015,94.393741851369,96.1538461538462,767,806,2018/2019,Q4,3,0
E10000006,95.837275307474,95.8643507030604,1057,1209,2018/2019,Q4,3,0
E10000017,93.8192211504109,91.7571884984026,2799,3130,2018/2019,Q4,3,0
E06000010,92.962962962963,92,810,875,2018/2019,Q4,3,0
E06000011,95.2861952861953,96.2131837307153,594,713,2018/2019,Q4,3,0
E06000012,94.5497630331754,94.8905109489051,422,411,2018/2019,Q4,3,0
E06000013,95.4441913439635,91.866028708134,439,418,2018/2019,Q4,3,0
E06000014,94.0042826552463,92.258064516129,467,465,2018/2019,Q4,3,0
E08000016,96.3181148748159,96.2910128388017,679,701,2018/2019,Q4,3,0
E08000017,93.107476635514,89.2941176470588,856,850,2018/2019,Q4,3,0
E08000018,96.728307254623,95.6233421750663,703,754,2018/2019,Q4,3,0
E08000019,93.4540389972145,92.1604938271605,1436,1620,2018/2019,Q4,3,0
E08000032,94.0623162845385,91.4409534127844,1701,1846,2018/2019,Q4,3,0
E08000033,90.9574468085106,91.0344827586207,564,580,2018/2019,Q4,3,0
E08000034,93.2013769363167,91.7140536149472,1162,1231,2018/2019,Q4,3,0
E08000035,93.2438103231221,91.9348268839104,2383,2455,2018/2019,Q4,3,0
E08000036,96.4930924548353,93.3333333333333,941,975,2018/2019,Q4,3,0
E10000023,95.2529182879377,93.0428134556575,1285,1308,2018/2019,Q4,3,0
E06000015,93.4895833333333,87.8019323671498,768,828,2018/2019,Q4,3,0
E06000016,94.0222032450897,91.1497105045492,1171,1209,2018/2019,Q4,3,0
E06000017,97.4358974358974,94.6666666666667,78,75,2018/2019,Q4,3,0
E06000018,88.2285714285714,84.0978593272171,875,981,2018/2019,Q4,3,0
E10000007,95.7978421351505,94.6504237288136,1761,1888,2018/2019,Q4,3,0
E10000018,96.9230769230769,96.374269005848,1625,1710,2018/2019,Q4,3,0
E10000019,94.9069003285871,89.512323020451,1826,1907,2018/2019,Q4,3,0
E10000021,94.9950932286555,92.5,2038,2200,2018/2019,Q4,3,0
E10000024,94.3979057591623,93.7406855439642,1910,2013,2018/2019,Q4,3,0
E06000019,93.5123042505593,90.3614457831325,447,415,2018/2019,Q4,3,0
E06000020,95.2191235059761,90,502,530,2018/2019,Q4,3,0
E06000021,93.0348258706468,90.3940886699507,804,812,2018/2019,Q4,3,0
E06000051,94.7530864197531,93.048128342246,648,748,2018/2019,Q4,3,0
E08000025,88.8682252922423,87.4147081122062,3764,3957,2018/2019,Q4,3,0
E08000026,88.6281588447654,87.4326750448833,1108,1114,2018/2019,Q4,3,0
E08000027,95.9016393442623,92.9608938547486,854,895,2018/2019,Q4,3,0
E08000028,90.0952380952381,90.7906168549088,1050,1151,2018/2019,Q4,3,0
E08000029,91.6974169741697,92.5724637681159,542,552,2018/2019,Q4,3,0
E08000030,91.5445321307779,92.6002055498458,887,973,2018/2019,Q4,3,0
E08000031,93.6528497409326,87.8281622911694,772,838,2018/2019,Q4,3,0
E10000028,95.4034229828851,92.9832935560859,2045,2095,2018/2019,Q4,3,0
E10000031,94.1700960219479,92.2163588390501,1458,1516,2018/2019,Q4,3,0
E10000034,93.3236574746009,92.1052631578947,1378,1520,2018/2019,Q4,3,0
E06000031,92.4107142857143,87.5,672,712,2018/2019,Q4,3,0
E06000032,87.6606683804627,81.7972350230415,778,868,2018/2019,Q4,3,0
E06000033,91.5708812260536,91.7004048582996,522,494,2018/2019,Q4,3,0
E06000034,91.7383820998279,88,581,600,2018/2019,Q4,3,0
E06000055,93.8661710037175,93.0966469428008,538,507,2018/2019,Q4,3,0
E06000056,97.6470588235294,94.5652173913044,765,828,2018/2019,Q4,3,0
E10000003,94.9533735600658,92.4114671163575,1823,1779,2018/2019,Q4,3,0
E10000012,94.0160240360541,92.6078526417838,3994,4126,2018/2019,Q4,3,0
E10000015,89.9120234604106,89.2033848847389,3410,3427,2018/2019,Q4,3,0
E10000020,94.6134663341646,93.9465039887377,2005,2131,2018/2019,Q4,3,0
E10000029,96.2210941906373,94.543429844098,1773,1796,2018/2019,Q4,3,0
E09000002,84.0144230769231,81.5668202764977,832,868,2018/2019,Q4,3,0
E09000003,89.8528272656855,82.5956489122281,1291,1333,2018/2019,Q4,3,0
E09000004,88.8166449934981,85.1595006934813,769,721,2018/2019,Q4,3,0
E09000005,88.2624768946396,82.8571428571429,1082,1155,2018/2019,Q4,3,0
E09000006,94.0755873340143,88.6694386694387,979,962,2018/2019,Q4,3,0
E09000007,85.2159468438538,80.5255023183926,602,647,2018/2019,Q4,3,0
E09000008,87.6174210076857,81.2742812742813,1171,1287,2018/2019,Q4,3,0
E09000009,90.0251466890193,79.9363057324841,1193,1256,2018/2019,Q4,3,0
E09000010,87.312030075188,80.3832116788321,1064,1096,2018/2019,Q4,3,0
E09000011,90.108803165183,85.4947166186359,1011,1041,2018/2019,Q4,3,0
E09000012,74.9516441005803,74.205267938238,1034,1101,2018/2019,Q4,3,0
E09000013,84.6570397111914,77.2727272727273,554,550,2018/2019,Q4,3,0
E09000014,87.0792616720956,81.0267857142857,921,896,2018/2019,Q4,3,0
E09000015,87.6558603491272,82.0322180916977,802,807,2018/2019,Q4,3,0
E09000016,89.5674300254453,88.3295194508009,786,874,2018/2019,Q4,3,0
E09000017,91.640866873065,81.4213197969543,969,985,2018/2019,Q4,3,0
E09000018,90.301724137931,80.2845528455285,928,984,2018/2019,Q4,3,0
E09000019,86.9688385269122,81.0888252148997,706,698,2018/2019,Q4,3,0
E09000020,80.8823529411765,72.4867724867725,544,567,2018/2019,Q4,3,0
E09000021,91.4389799635701,88.1469115191987,549,599,2018/2019,Q4,3,0
E09000022,87.1820956256358,79.0111940298508,983,1072,2018/2019,Q4,3,0
E09000023,88.0035810205909,81.5577439570278,1117,1117,2018/2019,Q4,3,0
E09000024,89.7478991596639,82.2327044025157,595,636,2018/2019,Q4,3,0
E09000025,88.8661202185793,81.7733990147783,1464,1421,2018/2019,Q4,3,0
E09000026,84.6722068328717,81.7241379310345,1083,1160,2018/2019,Q4,3,0
E09000027,91.4556962025316,87.8164556962025,632,632,2018/2019,Q4,3,0
E09000028,90.5133928571429,86.3738738738739,896,888,2018/2019,Q4,3,0
E09000029,93.6823104693141,91.3256955810147,554,611,2018/2019,Q4,3,0
E09000030,92.4151696606786,87.7551020408163,1002,1078,2018/2019,Q4,3,0
E09000031,86.217008797654,81.9417475728156,1023,1030,2018/2019,Q4,3,0
E09000032,89.1360136869119,83.1751509922347,1169,1159,2018/2019,Q4,3,0
E09000033,87.1244635193133,72.3991507430998,466,471,2018/2019,Q4,3,0
E06000035,92.3349056603774,91.2052117263844,848,921,2018/2019,Q4,3,0
E06000036,95.5974842767296,91.6905444126075,318,349,2018/2019,Q4,3,0
E06000037,95.7446808510638,93.717277486911,376,382,2018/2019,Q4,3,0
E06000038,90.0958466453674,91.6063675832127,626,691,2018/2019,Q4,3,0
E06000039,92.3344947735192,88.6010362694301,574,579,2018/2019,Q4,3,0
E06000040,93.3174224343675,92.9411764705882,419,425,2018/2019,Q4,3,0
E06000041,97.0149253731343,95.3608247422681,335,388,2018/2019,Q4,3,0
E06000042,95.9866220735786,89.3258426966292,897,890,2018/2019,Q4,3,0
E06000043,87.8130217028381,88.0913539967374,599,613,2018/2019,Q4,3,0
E06000044,97.3377703826955,93.4782608695652,601,598,2018/2019,Q4,3,0
E06000045,94.1176470588235,91.3793103448276,714,754,2018/2019,Q4,3,0
E06000046,91.2408759124088,81.8731117824773,274,331,2018/2019,Q4,3,0
E10000002,95.712401055409,92.6132404181185,1516,1435,2018/2019,Q4,3,0
E10000011,93.522906793049,92.891760904685,1266,1238,2018/2019,Q4,3,0
E10000014,95.0167122455181,93.5113407981625,3291,3483,2018/2019,Q4,3,0
E10000016,93.7891189215214,92.4851367419738,4154,4205,2018/2019,Q4,3,0
E10000025,94.7194719471947,94.543429844098,1818,1796,2018/2019,Q4,3,0
E10000030,85.2429514097181,88.5632183908046,3334,3480,2018/2019,Q4,3,0
E10000032,95.5109837631328,94.416704493872,2094,2203,2018/2019,Q4,3,0
E06000022,94.273127753304,94.4325481798715,454,467,2018/2019,Q4,3,0
E06000023,92.9209621993127,89.5790200138026,1455,1449,2018/2019,Q4,3,0
E06000024,96.1145194274029,93.5969868173258,489,531,2018/2019,Q4,3,0
E06000025,96.2864721485411,96.3683527885863,754,771,2018/2019,Q4,3,0
E06000026,96.0926193921853,94.8936170212766,691,705,2018/2019,Q4,3,0
E06000027,96.039603960396,93.9130434782609,303,345,2018/2019,Q4,3,0
E06000030,91.1214953271028,92.3728813559322,642,708,2018/2019,Q4,3,0
E06000052,92.398119122257,91.6072842438638,1276,1263,2018/2019,Q4,3,0
E06000054,95.8191126279863,95.6882255389718,1172,1206,2018/2019,Q4,3,0
E10000008,96.9211822660099,93.8586326767092,1624,1726,2018/2019,Q4,3,0
E10000013,93.0203045685279,92.0676202860858,1576,1538,2018/2019,Q4,3,0
E10000027,93.0851063829787,91.3857677902622,1316,1335,2018/2019,Q4,3,0
E06000059,95.8847736625514,96.3930348258707,729,804,2018/2019,Q4,3,0
